source_dataset,source_ref,job_id,job_title,company_name,city,province,salary,education,experience,industry,major,company_size,company_type,publish_date,description,longitude,latitude,source_url
**Job Segment:**  Supply Chain Manager, Procurement, Supply Chain, Change Management, Supply, Operations, Management",121.473701,31.230416,https://jobs.zf.com/job/Shanghai-AP-Procurement-Manager-SH-201814/1065296001
Kaggle Job Posting Data in China,techsalerator/job-posting-data-in-china,9e30e43dc9e3dd83,Software Requirement Engineer,zf.com,广州,广东,,不限,不限,engineering,,,,2024-08-07T19:31:06Z,"Software Requirement Engineer engineering SAP **Become our next FutureStarter**


** Software Requirement Engineer**

Country/Region:   CN               Location:     Guangzhou, CN, 511455   


Req ID 72133 | Guangzhou, China, ZF (Guangzhou) Technologies Co., Ltd.


We are looking for a Software Requirement Engineer for our Division Car Chassis Technology at our location of Guangzhou, China.   


**Your Tasks:**

*  Manage to estimate input requirements from customer or system team  

*  Manage to clarify and discuss deviations derived from input requirements  

*  Manage to derive software requirements corresponding to input requirements  

*  Manage to review derived software requirements  

*  Manage to release software requirements    


**Your Profile:**

*  More than 1 year experience of using Doors or other requirement management tools  

*  More than 2 years of embedded SW development design experience  

*  Having good understanding on ASPICE SWE1  

*  Familiar with Autosar and experienced on Autosar project  

*  Plus if having experience on Rhapsody tool, Configuration Management tool like PTC integrity  

*  Plus if having development experience on EPS control functions  

*  Plus if having development experience on CAN, UDS diagnostics  

*  Plus if having experience on safety analysis (ISO26262)  

*  Adopted into local market, fluent in Chinese or Cantonese.   


Be part of our ZF team as Software Requirement Engineer and apply now!

Contact

Jing Wu

At ZF, we continuously strive to build and maintain a culture where inclusiveness is lived and diversity is valued. We actively seek ways to remove barriers so that all our employees can rise to their full potential. We aim to embed this vision in our legacy through how we operate and build our products as we shape the future of mobility.

Find out how we work at ZF:


**Job Segment:**  R&D Engineer, R&D, Embedded, Software Engineer, Engineering, Research, Technology     

Provider Description Enabled      SAP as service provider    

* ""route"" is used for session stickiness
* ""careerSiteCompanyId"" is used to send the request to the correct data center
* ""JSESSIONID"" is placed on the visitor's device during the session so the server can identify the visitor
* ""Load balancer cookie"" (actual cookie name may vary) prevents a visitor from bouncing from one instance to another",113.264385,23.129112,https://jobs.zf.com/job/Guangzhou-Software-Requirement-Engineer-511455/1102171401
Kaggle Job Posting Data in China,techsalerator/job-posting-data-in-china,957ba3f4a90c9f31,Application Engineer,zf.com,广州,广东,,不限,不限,engineering,,,,2024-08-07T19:31:09Z,"Application Engineer engineering SAP **Become our next FutureStarter**


** Application Engineer**

Country/Region:   CN               Location:     Guangzhou, CN, 511455   

Req ID 72079 | Guangzhou, China, ZF (Guangzhou) Technologies Co., Ltd.


**Major Responsibilities:**

* As the project leader to manage and control steering product engineering development project during project life cycle in terms of timing, quality and cost according to corporate procedure.       
* Interface to the customers, suppliers and other company functional teams representing engineering within Program;      
* Co-ordinate and liaise the prototype builds and customer delivery during the development phase.      
* Provide technical services to customer. like feasibility study, assembly assistants,  production launch,  trouble shooting;     
* Support bid-win tasks as engineering interface to customer and internal team.       
* Monitor & coordinate the project engineering team to deliver the engineering assignments to meet the project timing, cost, quality target as per corporate engineering development processes      


**Key Competencies:**

* Bachelor or plus. Major in E/E, Automotive , Software, Mechanical tech engineering is prefer.      
* Experience in mechanical/   mechatronics related product in automotive industry, Chassis domain is plus.     
* Knowledge of vehicle electronic parts development is a plus.     
* Good inter-personal and communication skills is must.      
* Very good oral and written in English.     
* Good learning attitude, self-discipline, pro-active, highly committed and able to work with tight deadline and under high pressure.     
* Willing to travel (domestic and international).     


Be part of our ZF team as Application Engineer and apply now!

Contact

Fangyuan Shen

At ZF, we continuously strive to build and maintain a culture where inclusiveness is lived and diversity is valued. We actively seek ways to remove barriers so that all our employees can rise to their full potential. We aim to embed this vision in our legacy through how we operate and build our products as we shape the future of mobility.

Find out how we work at ZF:


**Job Segment:**  R&D Engineer, R&D, Application Engineering, Developer, Engineering, Research, Automotive, Technology     

Provider Description Enabled      SAP as service provider    

* ""route"" is used for session stickiness
* ""careerSiteCompanyId"" is used to send the request to the correct data center
* ""JSESSIONID"" is placed on the visitor's device during the session so the server can identify the visitor
* ""Load balancer cookie"" (actual cookie name may vary) prevents a visitor from bouncing from one instance to another",113.264385,23.129112,https://jobs.zf.com/job/Guangzhou-Application-Engineer-511455/1102717001
Kaggle Job Posting Data in China,techsalerator/job-posting-data-in-china,a65ad3ee6e967629,Application Engineer,zf.com,武汉,湖北,,不限,不限,engineering,,,,2024-07-10T04:54:20Z,"Application Engineer engineering SAP **Become our next FutureStarter**


** Application Engineer**

Country/Region:   CN               Location:     Wuhan, HB, CN, 430058   


Req ID 71568 | Wuhan, China, ZF Automotive Safety Systems (Wuhan) Co., Ltd.


We are looking for a new colleague of Application Engineer for our Division R at our location of Wuhan
